NMFS_DNA_ID	GENOTYPE_NUMBER	BOX_ID	BOX_POSITION	SAMPLE_ID	BATCH_ID	PROJECT_NAME	GENUS	SPECIES	LENGTH	WEIGHT	SEX	AGE	REPORTED_LIFE_STAGE	PHENOTYPE	HATCHERY_MARK	TAG_NUMBER	COLLECTION_DATE	ESTIMATED_DATE	PICKER	PICK_DATE	LEFTOVER_SAMPLE	SAMPLE_COMMENTS	NMFS_DNA_ID	STATE_F	COUNTY_F	WATERSHED	TRIB_1	TRIB_2	WATER_NAME	REACH_SITE	HATCHERY	STRAIN	LATITUDE_F	LONGITUDE_F	LOCATION_COMMENTS_F	Sample_ID	OmyY1	OmyY1	R18251	R18251	R23044	R23044	R30220	R30220	R34286	R34286	R38993	R38993	SH114448	SH114448	R000200	R000200	R033859	R033859	R09768	R09768	R12730	R12730	R24463	R24463	R00586	R00586	R19198	R19198	R23330	R23330	R30355	R30355	R34385	R34385	R39365	R39365	SH121006	SH121006	R018277	R018277	R03418	R03418	R10226	R10226	R13191	R13191	R24493	R24493	R12738	R12738	R19633	R19633	R23813	R23813	R30423	R30423	R34662	R34662	R40094	R40094	SH127236	SH127236	R02551	R02551	R03924	R03924	R10530	R10530	R16543	R16543	R26255	R26255	R13730	R13730	R19731	R19731	R24068	R24068	R30589	R30589	R35324	R35324	R40152	R40152	OMS00116	OMS00116	R02676	R02676	R04143	R04143	R11238	R11238	R19868	R19868	R27050	R27050	R14225	R14225	R21285	R21285	R24273	R24273	R30678	R30678	R37205	R37205	R40252	R40252	OMS00143	OMS00143	R02783	R02783	R04203	R04203	R11353	R11353	R19948	R19948	R30551	R30551	R14383	R14383	R21330	R21330	R24370	R24370	R33010	R33010	R37229	R37229	R40319	R40319	OMS00144	OMS00144	R02785	R02785	R04760	R04760	R11790	R11790	R20353	R20353	R32124	R32124	R14511	R14511	R21561	R21561	R28680	R28680	R33411	R33411	R37560	R37560	R40342	R40342	OMS00159	OMS00159	R03042	R03042	R04944	R04944	R12528	R12528	R21023	R21023	R32692	R32692	R14589	R14589	R22570	R22570	R30015	R30015	R33562	R33562	R38346	R38346	R40580	R40580	OMS00169	OMS00169	R03306	R03306	R08985	R08985	R12611	R12611	R22488	R22488	R36639	R36639
M030270	001	M300	9C	SC-7	1194		Oncorhynchus	mykiss	30								10/2/07		HS	6/11/08		"Redband trout, Electrofishing. All fry. Sampler: Tinniswood/T.smith"	M030270	Oregon	Klamath	Upper Klamath Lake	Williamson River		Spring Creek						"Upper Collier Park, Latitude start: 42.64759430, Longitude start: -121.88200880, Township-Range-Section: T34S R7E Sec 9"	M030270_M300_9C	0	0	4	4	2	2	1	1	4	4	3	3	4	4	1	1	0	0	2	2	2	2	0	0	3	3	3	3	4	4	3	3	2	2	1	1	2	2	2	2	4	4	2	2	3	3	4	4	1	1	2	2	2	2	2	3	2	2	3	3	3	3	2	2	4	4	3	3	2	2	3	3	1	1	4	4	2	2	3	4	0	0	1	1	1	1	1	1	3	3	3	3	1	1	3	3	2	2	4	4	4	4	2	2	1	1	4	4	2	2	3	3	2	2	1	1	1	1	1	1	1	1	2	2	3	3	1	1	0	0	0	0	2	2	4	4	4	4	1	1	1	1	0	0	4	4	3	3	1	1	3	3	1	1	2	2	2	2	1	1	4	4	4	4	2	2	3	3	4	4	0	0	3	3	1	1	1	1	4	4	1	1	1	2	4	4	3	3	4	4	3	3
M030271	001	M300	9D	SC-8	1194		Oncorhynchus	mykiss	60								10/2/07		HS	6/11/08		"Redband trout, Electrofishing. All fry. Sampler: Tinniswood/T.smith"	M030271	Oregon	Klamath	Upper Klamath Lake	Williamson River		Spring Creek						"Upper Collier Park, Latitude start: 42.64759430, Longitude start: -121.88200880, Township-Range-Section: T34S R7E Sec 9"	M030271_M300_9D	0	0	4	4	2	2	1	1	4	4	3	3	4	4	1	1	0	0	2	2	2	2	0	0	3	3	3	3	4	4	3	3	2	2	1	1	2	2	2	2	4	4	2	2	3	3	4	4	1	2	2	4	2	2	2	3	2	2	3	3	3	3	2	2	4	4	3	3	2	2	3	3	1	1	4	4	2	2	4	4	3	3	1	1	1	1	1	1	3	3	3	3	1	1	3	4	2	2	4	4	4	4	2	3	1	3	4	4	2	2	3	3	2	2	1	1	1	3	1	1	1	1	2	2	3	3	1	1	0	0	0	0	2	2	4	4	4	4	1	1	1	1	0	0	4	4	1	3	1	1	1	1	1	1	2	2	2	2	1	1	4	4	4	4	2	2	3	3	4	4	0	0	3	3	1	1	1	1	4	4	1	1	1	2	4	4	3	3	4	4	3	3
M030272	001	M300	9E	SC-9	1194		Oncorhynchus	mykiss	55								10/2/07		HS	6/11/08		"Redband trout, Electrofishing. All fry. Sampler: Tinniswood/T.smith"	M030272	Oregon	Klamath	Upper Klamath Lake	Williamson River		Spring Creek						"Upper Collier Park, Latitude start: 42.64759430, Longitude start: -121.88200880, Township-Range-Section: T34S R7E Sec 9"	M030272_M300_9E	0	0	4	4	2	2	1	1	4	4	3	3	4	4	1	1	0	0	2	2	2	2	0	0	3	3	3	3	4	4	3	3	2	2	1	1	2	2	2	2	4	4	2	2	3	3	4	4	1	1	2	2	2	2	3	3	2	2	3	3	3	3	2	2	4	4	3	3	2	2	3	3	1	1	4	4	2	2	4	4	3	3	1	1	1	1	1	1	3	3	3	3	1	1	3	4	2	2	4	4	4	4	2	2	1	1	4	4	2	2	3	3	2	2	1	1	1	1	1	1	1	1	2	2	3	3	1	1	0	0	0	0	2	2	4	4	4	4	1	1	1	1	0	0	4	4	1	1	1	1	3	3	1	1	2	2	2	2	1	1	4	4	4	4	2	2	3	3	4	4	0	0	3	3	1	1	1	1	4	4	1	1	1	1	4	4	3	3	4	4	3	3
M030273	001	M300	9F	SC-10	1194		Oncorhynchus	mykiss	45								10/2/07		HS	6/11/08		"Redband trout, Electrofishing. All fry. Sampler: Tinniswood/T.smith"	M030273	Oregon	Klamath	Upper Klamath Lake	Williamson River		Spring Creek						"Upper Collier Park, Latitude start: 42.64759430, Longitude start: -121.88200880, Township-Range-Section: T34S R7E Sec 9"	M030273_M300_9F	0	0	4	4	2	2	1	1	4	4	3	3	4	4	1	1	0	0	2	2	2	2	0	0	3	3	3	3	4	4	3	3	2	2	1	1	2	2	2	2	4	4	2	2	3	3	4	4	1	1	4	4	2	2	3	3	2	2	3	3	3	3	2	2	4	4	3	3	2	2	3	3	1	1	4	4	2	2	4	4	3	3	1	1	1	1	1	1	3	3	3	3	1	1	4	4	2	2	4	4	4	4	2	2	1	1	4	4	2	2	3	3	2	2	1	1	1	3	1	1	1	1	2	2	3	3	1	1	0	0	0	0	2	2	4	4	4	4	1	1	1	1	0	0	4	4	1	1	1	1	3	3	1	1	2	2	2	2	1	1	4	4	4	4	2	2	3	3	4	4	0	0	3	3	1	1	1	1	4	4	1	1	1	1	4	4	3	3	4	4	3	3
M030274	001	M300	9G	SC-11	1194		Oncorhynchus	mykiss	65								10/2/07		HS	6/11/08		"Redband trout, Electrofishing. All fry. Sampler: Tinniswood/T.smith"	M030274	Oregon	Klamath	Upper Klamath Lake	Williamson River		Spring Creek						"Upper Collier Park, Latitude start: 42.64759430, Longitude start: -121.88200880, Township-Range-Section: T34S R7E Sec 9"	M030274_M300_9G	0	0	4	4	2	2	1	1	4	4	3	3	4	4	1	1	0	0	2	2	2	2	0	0	3	3	3	3	4	4	3	3	2	2	1	1	2	2	2	2	4	4	2	2	3	3	4	4	1	1	2	2	2	2	2	2	2	2	3	3	3	3	2	2	4	4	3	3	2	2	3	3	1	1	4	4	2	2	4	4	3	3	1	1	1	1	1	1	3	3	3	3	1	1	3	3	2	2	4	4	4	4	2	2	1	3	4	4	2	2	3	3	2	2	1	1	1	1	1	1	1	1	2	2	3	3	1	1	0	0	0	0	2	2	4	4	4	4	1	1	1	1	0	0	4	4	1	3	1	1	3	3	1	1	2	2	2	2	1	1	4	4	4	4	2	2	3	3	4	4	0	0	3	3	1	1	1	1	4	4	1	1	1	1	4	4	3	3	4	4	3	3
M030275	001	M300	9H	SC-12	1194		Oncorhynchus	mykiss	30								10/2/07		HS	6/11/08		"Redband trout, Electrofishing. All fry. Sampler: Tinniswood/T.smith"	M030275	Oregon	Klamath	Upper Klamath Lake	Williamson River		Spring Creek						"Upper Collier Park, Latitude start: 42.64759430, Longitude start: -121.88200880, Township-Range-Section: T34S R7E Sec 9"	M030275_M300_9H	0	0	4	4	2	2	1	1	4	4	3	3	4	4	1	1	0	0	2	2	2	2	0	0	3	3	3	3	4	4	3	3	2	2	1	1	2	2	2	2	4	4	2	2	3	3	4	4	1	1	2	4	2	2	3	3	2	2	3	3	3	3	2	2	4	4	3	3	2	2	3	3	1	1	4	4	2	2	4	4	1	3	1	1	1	1	1	1	3	3	3	3	1	1	3	4	2	2	0	0	4	4	2	2	1	1	4	4	2	2	3	3	2	2	1	1	1	3	1	1	1	1	2	2	3	3	1	1	0	0	0	0	2	2	4	4	4	4	1	1	1	1	0	0	4	4	1	3	1	1	3	3	1	1	2	2	2	2	1	4	4	4	4	4	2	2	3	3	4	4	0	0	3	3	1	1	1	1	4	4	1	1	1	1	4	4	3	3	4	4	3	3
M030276	001	M300	10A	SC-13	1194		Oncorhynchus	mykiss	50								10/2/07		HS	6/11/08		"Redband trout, Electrofishing. All fry. Sampler: Tinniswood/T.smith"	M030276	Oregon	Klamath	Upper Klamath Lake	Williamson River		Spring Creek						"Upper Collier Park, Latitude start: 42.64759430, Longitude start: -121.88200880, Township-Range-Section: T34S R7E Sec 9"	M030276_M300_10A	0	0	4	4	2	2	1	1	4	4	3	3	2	4	1	1	0	0	2	2	2	2	0	0	3	3	3	3	4	4	3	3	2	2	1	1	2	2	2	2	4	4	2	2	3	3	4	4	1	2	2	4	2	2	3	3	2	2	3	3	3	3	2	2	4	4	3	3	2	2	3	3	1	1	4	4	2	2	4	4	3	3	1	3	1	1	1	1	3	3	1	3	1	1	4	4	2	2	0	0	4	4	2	2	1	3	4	4	2	2	3	3	2	2	1	1	1	3	1	1	1	1	2	2	3	3	1	1	0	0	0	0	2	2	4	4	4	4	1	1	1	1	0	0	4	4	1	1	1	1	1	1	1	1	2	2	2	2	4	4	4	4	4	4	2	2	3	3	4	4	0	0	3	3	1	1	1	1	4	4	1	1	1	1	4	4	3	3	4	4	3	3
M030277	001	M300	10B	SC-14	1194		Oncorhynchus	mykiss	60								10/2/07		HS	6/11/08		"Redband trout, Electrofishing. All fry. Sampler: Tinniswood/T.smith"	M030277	Oregon	Klamath	Upper Klamath Lake	Williamson River		Spring Creek						"Upper Collier Park, Latitude start: 42.64759430, Longitude start: -121.88200880, Township-Range-Section: T34S R7E Sec 9"	M030277_M300_10B	0	0	4	4	2	2	1	1	4	4	3	3	4	4	1	1	0	0	2	2	2	2	0	0	3	3	3	3	4	4	3	3	2	2	1	1	2	2	2	2	4	4	2	2	3	3	4	4	1	1	2	4	2	2	3	3	2	2	3	3	3	3	2	2	4	4	3	3	2	2	1	3	1	1	4	4	2	2	4	4	3	3	1	1	1	1	1	1	3	3	3	3	1	1	3	4	2	2	4	4	4	4	2	3	1	3	4	4	2	2	3	3	2	2	1	1	1	1	1	1	1	1	2	2	3	3	1	1	0	0	0	0	2	2	4	4	4	4	1	1	1	1	0	0	4	4	1	3	1	1	1	3	1	1	2	2	2	2	1	1	4	4	4	4	2	2	3	3	4	4	0	0	3	3	1	1	1	1	4	4	1	1	2	2	4	4	3	3	4	4	3	3
M030278	001	M300	10C	SC-15	1194		Oncorhynchus	mykiss	55								10/2/07		HS	6/11/08		"Redband trout, Electrofishing. All fry. Sampler: Tinniswood/T.smith"	M030278	Oregon	Klamath	Upper Klamath Lake	Williamson River		Spring Creek						"Upper Collier Park, Latitude start: 42.64759430, Longitude start: -121.88200880, Township-Range-Section: T34S R7E Sec 9"	M030278_M300_10C	0	0	4	4	2	2	1	1	4	4	3	3	4	4	1	1	0	0	2	2	2	2	0	0	3	3	3	3	4	4	3	3	2	2	1	1	2	2	2	2	4	4	2	2	3	3	4	4	1	2	4	4	2	2	2	3	2	2	3	3	3	3	2	2	4	4	3	3	2	2	3	3	1	1	4	4	2	2	4	4	3	3	1	1	1	1	1	1	3	3	3	3	1	1	4	4	2	2	4	4	4	4	2	2	1	1	4	4	2	2	3	3	2	2	1	1	1	3	1	1	1	1	2	2	3	3	1	1	0	0	0	0	2	2	0	0	4	4	1	1	1	1	0	0	4	4	1	1	1	1	1	3	1	1	2	2	2	2	1	4	4	4	4	4	2	2	3	3	4	4	0	0	3	3	1	1	1	1	4	4	1	1	2	2	4	4	3	3	4	4	3	3
M030279	001	M300	10D	SC-16	1194		Oncorhynchus	mykiss	55								10/2/07		HS	6/11/08		"Redband trout, Electrofishing. All fry. Sampler: Tinniswood/T.smith"	M030279	Oregon	Klamath	Upper Klamath Lake	Williamson River		Spring Creek						"Upper Collier Park, Latitude start: 42.64759430, Longitude start: -121.88200880, Township-Range-Section: T34S R7E Sec 9"	M030279_M300_10D	0	0	4	4	2	2	1	1	4	4	3	3	4	4	1	1	0	0	2	2	2	2	0	0	3	3	3	3	4	4	3	3	2	2	1	1	2	2	2	2	4	4	2	2	3	3	4	4	1	1	2	4	2	2	2	3	2	2	3	3	3	3	2	2	4	4	3	3	2	2	3	3	1	1	4	4	2	2	4	4	3	3	1	3	1	1	1	1	3	3	3	3	1	1	3	4	2	2	4	4	4	4	2	3	1	1	4	4	2	2	3	3	2	2	1	1	1	1	1	1	1	1	2	2	3	3	1	1	0	0	0	0	2	2	4	4	4	4	1	1	1	1	0	0	4	4	1	3	1	1	1	1	1	1	2	2	2	2	1	4	4	4	4	4	2	2	3	3	4	4	0	0	3	3	1	1	1	1	4	4	1	1	1	2	4	4	3	3	4	4	3	3
M030280	001	M300	10E	SC-17	1194		Oncorhynchus	mykiss	50								10/2/07		HS	6/11/08		"Redband trout, Electrofishing. All fry. Sampler: Tinniswood/T.smith"	M030280	Oregon	Klamath	Upper Klamath Lake	Williamson River		Spring Creek						"Upper Collier Park, Latitude start: 42.64759430, Longitude start: -121.88200880, Township-Range-Section: T34S R7E Sec 9"	M030280_M300_10E	0	0	4	4	2	2	1	1	4	4	3	3	4	4	1	1	0	0	2	2	2	2	0	0	3	3	3	3	4	4	3	3	2	2	1	1	2	2	2	2	4	4	2	2	3	3	4	4	1	1	2	4	2	2	3	3	2	2	3	3	3	3	2	2	4	4	3	3	2	2	3	3	1	1	4	4	2	2	4	4	3	3	1	3	1	1	1	1	3	3	3	3	1	1	3	4	2	2	2	4	4	4	2	2	1	1	4	4	2	2	3	3	2	2	1	1	3	3	1	1	1	1	2	2	3	3	1	1	0	0	0	0	2	2	4	4	4	4	1	1	1	1	0	0	4	4	1	1	1	1	1	3	1	1	2	2	2	2	1	4	4	4	4	4	2	2	3	3	4	4	0	0	3	3	1	1	1	1	4	4	1	1	2	2	4	4	3	3	4	4	3	3
M030281	001	M300	10F	SC-18	1194		Oncorhynchus	mykiss	60								10/2/07		HS	6/11/08		"Redband trout, Electrofishing. All fry. Sampler: Tinniswood/T.smith"	M030281	Oregon	Klamath	Upper Klamath Lake	Williamson River		Spring Creek						"Upper Collier Park, Latitude start: 42.64759430, Longitude start: -121.88200880, Township-Range-Section: T34S R7E Sec 9"	M030281_M300_10F	0	0	4	4	2	2	1	1	4	4	3	3	4	4	1	1	0	0	2	2	2	2	0	0	3	3	3	3	4	4	3	3	2	2	1	1	2	2	2	2	4	4	2	2	3	3	4	4	1	1	2	4	2	2	3	3	2	2	3	3	3	3	2	2	4	4	3	3	2	2	3	3	1	1	2	4	2	2	4	4	3	3	1	1	1	1	1	1	1	3	3	3	1	1	3	4	2	2	4	4	4	4	2	2	1	1	4	4	2	2	3	3	2	2	1	3	1	1	1	1	1	1	2	2	3	3	1	1	0	0	0	0	2	2	4	4	4	4	1	1	1	1	0	0	4	4	1	3	1	1	3	3	1	1	2	2	2	2	1	4	4	4	4	4	2	2	3	3	4	4	0	0	3	3	1	1	1	1	4	4	1	1	1	1	4	4	3	3	4	4	3	3
M030282	001	M300	10G	SC-19	1194		Oncorhynchus	mykiss	45								10/2/07		HS	6/11/08		"Redband trout, Electrofishing. All fry. Sampler: Tinniswood/T.smith"	M030282	Oregon	Klamath	Upper Klamath Lake	Williamson River		Spring Creek						"Upper Collier Park, Latitude start: 42.64759430, Longitude start: -121.88200880, Township-Range-Section: T34S R7E Sec 9"	M030282_M300_10G	0	0	4	4	2	2	1	1	4	4	3	3	4	4	1	1	0	0	2	2	2	2	0	0	3	3	3	3	4	4	3	3	2	2	1	1	2	2	2	2	4	4	2	2	3	3	4	4	1	1	4	4	2	2	3	3	2	2	3	3	3	3	2	2	4	4	3	3	2	2	3	3	1	1	4	4	2	2	4	4	3	3	1	1	1	1	1	1	1	3	3	3	1	1	4	4	2	2	4	4	4	4	2	2	1	3	4	4	2	2	3	3	2	2	1	1	3	3	1	1	1	1	1	2	3	3	1	1	0	0	0	0	2	2	4	4	4	4	1	1	1	1	0	0	4	4	1	1	1	1	3	3	1	1	2	2	2	2	1	1	4	4	4	4	2	2	3	3	4	4	0	0	3	3	1	1	1	1	4	4	1	1	1	1	4	4	3	3	4	4	3	3
M030283	001	M300	10H	SC-20	1194		Oncorhynchus	mykiss	55								10/2/07		HS	6/11/08		"Redband trout, Electrofishing. All fry. Sampler: Tinniswood/T.smith"	M030283	Oregon	Klamath	Upper Klamath Lake	Williamson River		Spring Creek						"Upper Collier Park, Latitude start: 42.64759430, Longitude start: -121.88200880, Township-Range-Section: T34S R7E Sec 9"	M030283_M300_10H	0	0	4	4	2	2	1	1	4	4	3	3	4	4	1	1	0	0	2	2	2	2	0	0	3	3	3	3	4	4	3	3	2	2	1	1	2	2	2	2	4	4	2	2	3	3	4	4	1	1	2	4	2	2	3	3	2	2	3	3	3	3	2	2	4	4	3	3	2	2	3	3	1	1	4	4	2	2	4	4	3	3	1	1	1	1	1	1	3	3	1	3	1	1	4	4	2	2	2	4	4	4	2	2	1	1	4	4	2	2	3	3	2	2	1	1	1	3	1	1	1	1	2	2	3	3	1	1	0	0	0	0	2	2	4	4	4	4	1	1	1	1	0	0	4	4	1	1	1	1	1	3	1	1	2	2	2	2	1	1	4	4	4	4	2	2	3	3	4	4	0	0	3	3	1	1	1	1	4	4	1	1	1	1	4	4	3	3	4	4	3	3
M030284	001	M300	11A	SC-21	1194		Oncorhynchus	mykiss	50								10/2/07		HS	6/11/08		"Redband trout, Electrofishing. All fry. Sampler: Tinniswood/T.smith"	M030284	Oregon	Klamath	Upper Klamath Lake	Williamson River		Spring Creek						"Upper Collier Park, Latitude start: 42.64759430, Longitude start: -121.88200880, Township-Range-Section: T34S R7E Sec 9"	M030284_M300_11A	0	0	4	4	2	2	1	1	4	4	3	3	2	4	1	1	0	0	2	2	2	2	0	0	3	3	3	3	4	4	3	3	2	2	1	1	2	2	2	2	4	4	2	2	3	3	4	4	1	1	2	4	2	2	2	3	2	2	3	3	3	3	2	2	4	4	3	3	2	2	3	3	1	1	4	4	2	2	3	4	0	0	1	3	1	1	1	1	1	3	3	3	1	1	4	4	2	2	4	4	4	4	2	2	1	1	4	4	2	2	3	3	2	2	1	1	1	1	1	1	1	1	2	2	3	3	1	1	0	0	0	0	2	2	4	4	4	4	1	1	1	1	0	0	4	4	1	1	1	1	1	3	1	1	2	2	2	2	1	4	4	4	4	4	2	2	3	3	4	4	0	0	3	3	1	1	1	1	4	4	1	1	1	2	4	4	3	3	4	4	3	3
M030285	001	M300	11B	SC-22	1194		Oncorhynchus	mykiss	45								10/2/07		HS	6/11/08		"Redband trout, Electrofishing. All fry. Sampler: Tinniswood/T.smith"	M030285	Oregon	Klamath	Upper Klamath Lake	Williamson River		Spring Creek						"Upper Collier Park, Latitude start: 42.64759430, Longitude start: -121.88200880, Township-Range-Section: T34S R7E Sec 9"	M030285_M300_11B	0	0	4	4	2	2	1	1	4	4	3	3	4	4	1	1	0	0	2	2	2	2	0	0	3	3	3	3	4	4	3	3	2	2	1	1	2	2	2	2	4	4	2	2	3	3	4	4	1	2	4	4	2	2	3	3	2	2	3	3	3	3	2	2	4	4	3	3	2	2	3	3	1	1	4	4	2	2	4	4	3	3	1	1	1	1	1	1	3	3	3	3	1	1	4	4	2	2	4	4	4	4	2	2	1	1	4	4	2	2	3	3	2	2	1	1	3	3	1	1	1	1	1	2	3	3	1	1	0	0	0	0	2	2	4	4	4	4	1	1	1	1	0	0	4	4	1	1	1	1	3	3	1	1	2	2	2	2	1	1	4	4	4	4	2	2	3	3	4	4	0	0	3	3	1	1	1	1	4	4	1	1	1	1	4	4	3	3	4	4	3	3
M030286	001	M300	11C	SC-23	1194		Oncorhynchus	mykiss	55								10/2/07		HS	6/11/08		"Redband trout, Electrofishing. All fry. Sampler: Tinniswood/T.smith"	M030286	Oregon	Klamath	Upper Klamath Lake	Williamson River		Spring Creek						"Upper Collier Park, Latitude start: 42.64759430, Longitude start: -121.88200880, Township-Range-Section: T34S R7E Sec 9"	M030286_M300_11C	0	0	4	4	2	2	1	1	4	4	3	3	4	4	3	3	0	0	2	2	2	2	0	0	3	3	3	3	4	4	3	3	2	2	1	1	2	2	2	2	4	4	2	2	3	3	4	4	1	1	2	4	2	2	3	3	2	2	3	3	3	3	2	2	4	4	3	3	2	2	3	3	1	1	4	4	2	2	4	4	0	0	1	1	1	1	1	1	3	3	1	3	1	1	4	4	2	2	4	4	4	4	2	2	1	1	4	4	2	2	3	3	2	2	1	1	1	1	1	1	1	1	1	2	3	3	1	1	0	0	0	0	2	2	4	4	4	4	1	1	1	1	0	0	4	4	1	1	1	1	3	3	1	1	2	2	2	2	1	1	4	4	4	4	2	2	3	3	4	4	0	0	3	3	1	1	1	1	4	4	1	1	1	1	4	4	3	3	4	4	3	3
M030287	001	M300	11D	SC-24	1194		Oncorhynchus	mykiss	33								10/2/07		HS	6/11/08		"Redband trout, Electrofishing. All fry. Sampler: Tinniswood/T.smith"	M030287	Oregon	Klamath	Upper Klamath Lake	Williamson River		Spring Creek						"Upper Collier Park, Latitude start: 42.64759430, Longitude start: -121.88200880, Township-Range-Section: T34S R7E Sec 9"	M030287_M300_11D	0	0	4	4	2	2	1	1	4	4	3	3	4	4	1	1	0	0	2	2	2	2	0	0	3	3	3	3	4	4	3	3	2	2	1	1	2	2	2	2	4	4	2	2	3	3	4	4	1	1	2	2	2	2	3	3	2	2	3	3	3	3	2	2	4	4	3	3	2	2	3	3	1	1	4	4	2	2	4	4	3	3	1	1	1	1	1	1	3	3	3	3	1	1	3	3	2	2	4	4	4	4	2	2	1	1	4	4	2	2	3	3	2	2	1	1	1	1	1	1	1	1	2	2	3	3	1	1	0	0	0	0	2	2	4	4	4	4	1	1	1	1	0	0	4	4	3	3	1	1	3	3	1	1	2	2	2	2	1	1	4	4	4	4	2	2	3	3	4	4	0	0	3	3	1	1	1	1	4	4	1	1	1	1	4	4	3	3	4	4	3	3
M030288	001	M300	11E	SC-25	1194		Oncorhynchus	mykiss	65								10/2/07		HS	6/11/08		"Redband trout, Electrofishing. All fry. Sampler: Tinniswood/T.smith"	M030288	Oregon	Klamath	Upper Klamath Lake	Williamson River		Spring Creek						"Upper Collier Park, Latitude start: 42.64759430, Longitude start: -121.88200880, Township-Range-Section: T34S R7E Sec 9"	M030288_M300_11E	0	0	4	4	2	2	1	1	4	4	3	3	4	4	1	1	0	0	2	2	2	2	0	0	3	3	3	3	4	4	3	3	2	2	1	1	2	2	2	2	4	4	2	2	3	3	4	4	1	1	2	2	2	2	3	3	2	2	3	3	3	3	2	2	4	4	3	3	2	2	3	3	1	1	4	4	2	2	4	4	3	3	1	1	1	1	1	1	3	3	1	3	1	1	3	4	2	2	4	4	4	4	2	2	1	1	4	4	2	2	3	3	2	2	1	1	1	1	1	1	1	1	2	2	3	3	1	1	0	0	0	0	2	2	4	4	4	4	1	1	1	1	0	0	4	4	1	3	1	1	3	3	1	1	2	2	2	2	1	1	4	4	4	4	2	2	3	3	4	4	0	0	3	3	1	1	1	1	4	4	1	1	1	1	4	4	3	3	4	4	3	3
M030289	001	M300	11F	SC-26	1194		Oncorhynchus	mykiss	50								10/2/07		HS	6/11/08		"Redband trout, Electrofishing. All fry. Sampler: Tinniswood/T.smith"	M030289	Oregon	Klamath	Upper Klamath Lake	Williamson River		Spring Creek						"Upper Collier Park, Latitude start: 42.64759430, Longitude start: -121.88200880, Township-Range-Section: T34S R7E Sec 9"	M030289_M300_11F	0	0	4	4	2	2	1	1	4	4	3	3	4	4	1	1	0	0	2	2	2	2	0	0	3	3	3	3	4	4	3	3	2	2	1	1	2	2	2	2	4	4	2	2	3	3	4	4	1	1	2	4	2	2	3	3	2	2	3	3	3	3	2	2	4	4	3	3	2	2	3	3	1	1	4	4	2	2	4	4	3	3	1	1	1	1	1	1	3	3	1	3	1	1	4	4	2	2	4	4	4	4	2	2	1	1	4	4	2	2	3	3	2	2	1	1	1	3	1	1	1	1	2	2	3	3	1	1	0	0	0	0	2	2	4	4	4	4	1	1	1	1	0	0	4	4	1	1	1	1	3	3	1	1	2	2	2	2	1	1	4	4	4	4	2	2	3	3	4	4	0	0	3	3	1	1	1	1	4	4	1	1	1	1	4	4	3	3	4	4	3	3
M030290	001	M300	11G	SC-27	1194		Oncorhynchus	mykiss	38								10/2/07		HS	6/11/08		"Redband trout, Electrofishing. All fry. Sampler: Tinniswood/T.smith"	M030290	Oregon	Klamath	Upper Klamath Lake	Williamson River		Spring Creek						"Upper Collier Park, Latitude start: 42.64759430, Longitude start: -121.88200880, Township-Range-Section: T34S R7E Sec 9"	M030290_M300_11G	0	0	4	4	2	2	1	1	4	4	3	3	4	4	1	1	0	0	2	2	2	2	0	0	3	3	3	3	4	4	3	3	2	2	1	1	2	2	2	2	4	4	2	2	3	3	4	4	1	1	2	2	2	2	3	3	2	2	3	3	3	3	2	2	4	4	0	0	2	2	1	3	1	1	4	4	2	2	4	4	3	3	1	1	1	1	1	1	1	3	3	3	1	1	3	3	2	2	4	4	4	4	2	2	1	1	4	4	2	2	3	3	2	2	1	1	1	3	1	1	1	1	2	2	3	3	1	1	0	0	0	0	2	2	4	4	4	4	1	1	1	1	0	0	4	4	3	3	1	1	3	3	1	1	2	2	2	2	1	1	4	4	4	4	2	2	3	3	4	4	0	0	3	3	1	1	1	1	4	4	1	1	1	1	4	4	3	3	4	4	3	3
M030291	001	M300	11H	SC-28	1194		Oncorhynchus	mykiss	65								10/2/07		HS	6/11/08		"Redband trout, Electrofishing. All fry. Sampler: Tinniswood/T.smith"	M030291	Oregon	Klamath	Upper Klamath Lake	Williamson River		Spring Creek						"Upper Collier Park, Latitude start: 42.64759430, Longitude start: -121.88200880, Township-Range-Section: T34S R7E Sec 9"	M030291_M300_11H	0	0	4	4	2	2	1	1	4	4	3	3	4	4	1	1	0	0	2	2	2	2	0	0	3	3	3	3	4	4	3	3	2	2	1	1	2	2	2	2	4	4	2	2	3	3	4	4	1	1	2	4	2	2	2	3	2	2	3	3	3	3	2	2	4	4	3	3	2	2	3	3	1	1	4	4	2	2	4	4	3	3	1	1	1	1	1	1	3	3	3	3	1	1	3	4	2	2	4	4	4	4	2	2	3	3	4	4	2	2	3	3	2	2	1	1	3	3	1	1	1	1	2	2	3	3	1	1	0	0	0	0	2	2	4	4	4	4	1	1	1	1	0	0	4	4	1	3	1	1	3	3	1	1	2	2	2	2	1	1	4	4	4	4	2	2	3	3	4	4	0	0	3	3	1	1	1	1	4	4	1	1	1	2	4	4	3	3	4	4	3	3
